Date,DAY,MONTH,QUARTER,YEAR,Close,High,Low,Open,Volume
10-03-2017,Friday,March,Q1,2017,14.08899975,14.18000031,14.02799988,14.13899994,33185000
13-03-2017,Monday,March,Q1,2017,14.35200024,14.37100029,14.03199959,14.09000015,49224000
14-03-2017,Tuesday,March,Q1,2017,14.31900024,14.33100033,14.17000008,14.29500008,46603000
15-03-2017,Wednesday,March,Q1,2017,14.52499962,14.55200005,14.32299995,14.42000008,59872000
16-03-2017,Thursday,March,Q1,2017,14.43900013,14.64999962,14.42199993,14.55000019,52865000
17-03-2017,Friday,March,Q1,2017,14.51099968,14.57600021,14.34000015,14.40499973,62813000
20-03-2017,Monday,March,Q1,2017,14.58300018,14.625,14.45800018,14.54500008,34210000
21-03-2017,Tuesday,March,Q1,2017,14.24199963,14.77000046,14.21000004,14.67500019,76698000
22-03-2017,Wednesday,March,Q1,2017,14.26500034,14.38000011,14.07600021,14.25399971,64869000
23-03-2017,Thursday,March,Q1,2017,14.18400002,14.28899956,14.1260004,14.21399975,37126000
24-03-2017,Friday,March,Q1,2017,14.20199966,14.27999973,14.15799999,14.23600006,35466000
27-03-2017,Monday,March,Q1,2017,14.40600014,14.43900013,14,14.08300018,47717000
28-03-2017,Tuesday,March,Q1,2017,14.5170002,14.61100006,14.3920002,14.40999985,46380000
29-03-2017,Wednesday,March,Q1,2017,14.64700031,14.71800041,14.49100018,14.55000019,38550000
30-03-2017,Thursday,March,Q1,2017,14.80599976,14.82900047,14.65299988,14.68099976,44611000
31-03-2017,Friday,March,Q1,2017,14.78100014,14.82299995,14.7329998,14.80000019,38882000
03-04-2017,Monday,April,Q2,2017,14.69200039,14.80099964,14.57400036,14.67000008,46093000
04-04-2017,Tuesday,April,Q2,2017,14.55000019,14.70899963,14.48900032,14.68400002,43689000
05-04-2017,Wednesday,April,Q2,2017,14.36200047,14.625,14.32600021,14.61900043,46076000
06-04-2017,Thursday,April,Q2,2017,14.3739996,14.41399956,14.30099964,14.39999962,33124000
07-04-2017,Friday,April,Q2,2017,14.31099987,14.38899994,14.27099991,14.37899971,30405000
10-04-2017,Monday,April,Q2,2017,14.38500023,14.46500015,14.12100029,14.3039999,58074000
11-04-2017,Tuesday,April,Q2,2017,14.43500042,14.45400047,14.19799995,14.42800045,46215000
12-04-2017,Wednesday,April,Q2,2017,14.38300037,14.57400036,14.35499954,14.48499966,43870000
13-04-2017,Thursday,April,Q2,2017,14.29199982,14.45499992,14.27600002,14.42500019,36858000
17-04-2017,Monday,April,Q2,2017,14.72500038,14.73200035,14.44299984,14.44299984,163647000
18-04-2017,Tuesday,April,Q2,2017,14.33600044,14.73999977,14,14.73400021,196710000
19-04-2017,Wednesday,April,Q2,2017,13.97599983,14.39999962,13.86600018,14.33699989,123951000
20-04-2017,Thursday,April,Q2,2017,14.11800003,14.18000031,13.92700005,14.02999973,72482000
21-04-2017,Friday,April,Q2,2017,14.2869997,14.30300045,14.09000015,14.13899994,68248000
24-04-2017,Monday,April,Q2,2017,14.38300037,14.44999981,14.34000015,14.36100006,48009000
25-04-2017,Tuesday,April,Q2,2017,15.2159996,15.35200024,14.62199974,14.74600029,206742000
26-04-2017,Wednesday,April,Q2,2017,15.0170002,15.21500015,14.89000034,15.15299988,92741000
27-04-2017,Thursday,April,Q2,2017,15.30799961,15.34899998,14.93000031,15.06000042,77194000
28-04-2017,Friday,April,Q2,2017,15.22000027,15.29699993,15.09399986,15.27099991,63662000
01-05-2017,Monday,May,Q2,2017,15.53499985,15.77000046,15.16100025,15.19099998,90316000
02-05-2017,Tuesday,May,Q2,2017,15.64500046,15.64999962,15.46100044,15.57600021,53848000
03-05-2017,Wednesday,May,Q2,2017,15.55900002,15.65400028,15.48799992,15.62899971,39312000
04-05-2017,Thursday,May,Q2,2017,15.72500038,15.78999996,15.45499992,15.55900002,55823000
05-05-2017,Friday,May,Q2,2017,15.65999985,15.85900021,15.59000015,15.85499954,53417000
08-05-2017,Monday,May,Q2,2017,15.63799953,15.76399994,15.52999973,15.65499973,48188000
09-05-2017,Tuesday,May,Q2,2017,15.74600029,15.78499985,15.59700012,15.60999966,39110000
10-05-2017,Wednesday,May,Q2,2017,16.02799988,16.11000061,15.65600014,15.78199959,68699000
11-05-2017,Thursday,May,Q2,2017,15.85400009,16.05200005,15.75500011,16.03300095,56774000
12-05-2017,Friday,May,Q2,2017,16.08099937,16.08399963,15.85099983,15.91100025,50929000
15-05-2017,Monday,May,Q2,2017,16.00200081,16.1779995,15.97599983,16.02499962,49720000
16-05-2017,Tuesday,May,Q2,2017,15.94099998,16.11800003,15.93299961,16.04999924,34649000
17-05-2017,Wednesday,May,Q2,2017,15.31999969,15.87800026,15.30000019,15.80900002,81845000
18-05-2017,Thursday,May,Q2,2017,15.56999969,15.68900013,15.32400036,15.36100006,68027000
19-05-2017,Friday,May,Q2,2017,15.70199966,15.80500031,15.5909996,15.61499977,40915000
22-05-2017,Monday,May,Q2,2017,15.7159996,15.85999966,15.64299965,15.78600025,37441000
23-05-2017,Tuesday,May,Q2,2017,15.79500008,15.83100033,15.68000031,15.77499962,33709000
24-05-2017,Wednesday,May,Q2,2017,15.77499962,15.84799957,15.71700001,15.83500004,29708000
25-05-2017,Thursday,May,Q2,2017,16.30500031,16.40999985,16.05500031,16.10000038,85610000
26-05-2017,Friday,May,Q2,2017,16.24300003,16.30500031,16.11199951,16.2840004,48343000
30-05-2017,Tuesday,May,Q2,2017,16.3220005,16.47500038,16.27099991,16.36000061,48286000
31-05-2017,Wednesday,May,Q2,2017,16.30699921,16.39999962,16.0739994,16.36100006,53289000
01-06-2017,Thursday,June,Q2,2017,16.29899979,16.39299965,16.17000008,16.35199928,38963000
02-06-2017,Friday,June,Q2,2017,16.51799965,16.5359993,16.28000069,16.34199905,42591000
05-06-2017,Monday,June,Q2,2017,16.50600052,16.54999924,16.34300041,16.54899979,38752000
06-06-2017,Tuesday,June,Q2,2017,16.5170002,16.68199921,16.45100021,16.49500084,43821000
07-06-2017,Wednesday,June,Q2,2017,16.56100082,16.63999939,16.44099998,16.55999947,33531000
08-06-2017,Thursday,June,Q2,2017,16.58799934,16.68700027,16.48399925,16.61199951,37191000
09-06-2017,Friday,June,Q2,2017,15.80300045,16.62700081,15.44999981,16.62700081,102920000
12-06-2017,Monday,June,Q2,2017,15.14400005,15.55300045,14.83100033,15.52999973,141145000
13-06-2017,Tuesday,June,Q2,2017,15.27200031,15.56799984,15.01299953,15.43799973,84847000
14-06-2017,Wednesday,June,Q2,2017,15.22000027,15.56200027,15.02799988,15.43400002,64618000
15-06-2017,Thursday,June,Q2,2017,15.17599964,15.25599957,14.72999954,14.94400024,73197000
16-06-2017,Friday,June,Q2,2017,15.23799992,15.35299969,15.03899956,15.14500046,69097000
19-06-2017,Monday,June,Q2,2017,15.34000015,15.55799961,15.24100018,15.4289999,65443000
20-06-2017,Tuesday,June,Q2,2017,15.20499992,15.44999981,15.14000034,15.36800003,48787000
21-06-2017,Wednesday,June,Q2,2017,15.50300026,15.53800011,15.22599983,15.25,58034000
22-06-2017,Thursday,June,Q2,2017,15.48900032,15.52000046,15.36999989,15.51299953,37692000
23-06-2017,Friday,June,Q2,2017,15.80200005,15.81900024,15.3760004,15.5010004,62508000
26-06-2017,Monday,June,Q2,2017,15.75,15.99699974,15.65600014,15.87800026,60160000
27-06-2017,Tuesday,June,Q2,2017,15.10299969,15.69799995,15.07199955,15.6619997,74243000
28-06-2017,Wednesday,June,Q2,2017,15.3409996,15.42000008,15.01200008,15.16399956,55899000
29-06-2017,Thursday,June,Q2,2017,15.00899982,15.28199959,14.80000019,15.28199959,71425000
30-06-2017,Friday,June,Q2,2017,14.94099998,15.0710001,14.84200001,14.97599983,52133000
03-07-2017,Monday,July,Q3,2017,14.61699963,15.04500008,14.57999992,14.97999954,39082000
05-07-2017,Wednesday,July,Q3,2017,14.76099968,14.82600021,14.55799961,14.65799999,46278000
06-07-2017,Thursday,July,Q3,2017,14.625,14.72700024,14.42500019,14.61299992,54865000
07-07-2017,Friday,July,Q3,2017,15.01799965,15.07499981,14.66499996,14.66499996,55613000
10-07-2017,Monday,July,Q3,2017,15.2670002,15.32299995,14.96500015,15.0340004,53606000
11-07-2017,Tuesday,July,Q3,2017,15.43299961,15.52299976,15.15499973,15.23700047,48986000
12-07-2017,Wednesday,July,Q3,2017,15.875,15.88000011,15.57699966,15.57699966,84818000
13-07-2017,Thursday,July,Q3,2017,15.8210001,16.01300049,15.69799995,15.85099983,67001000
14-07-2017,Friday,July,Q3,2017,16.11199951,16.13500023,15.79699993,15.93000031,55492000
17-07-2017,Monday,July,Q3,2017,16.17000008,16.35499954,16.00200081,16.29100037,174967000
18-07-2017,Tuesday,July,Q3,2017,18.36000061,18.5,17.42399979,17.61199951,415874000
19-07-2017,Wednesday,July,Q3,2017,18.38599968,18.71699905,18.17499924,18.29700089,173443000
20-07-2017,Thursday,July,Q3,2017,18.36000061,18.59199905,18.27000046,18.38400078,79072000
21-07-2017,Friday,July,Q3,2017,18.85400009,19.14999962,18.27099991,18.27199936,92774000
24-07-2017,Monday,July,Q3,2017,18.79100037,19.02499962,18.70100021,18.86899948,87973000
25-07-2017,Tuesday,July,Q3,2017,18.6970005,18.86599922,18.58099937,18.77899933,53745000
26-07-2017,Wednesday,July,Q3,2017,18.90800095,18.96999931,18.75099945,18.77000046,44793000
27-07-2017,Thursday,July,Q3,2017,18.26799965,19,17.93799973,18.98900032,112210000
28-07-2017,Friday,July,Q3,2017,18.40399933,18.50300026,18.11800003,18.20000076,62019000
31-07-2017,Monday,July,Q3,2017,18.16600037,18.49699974,18.06500053,18.4260006,48836000
01-08-2017,Tuesday,August,Q3,2017,18.20299911,18.46199989,18.14299965,18.24900055,51127000
02-08-2017,Wednesday,August,Q3,2017,18.0739994,18.25699997,17.78100014,18.22200012,57713000
03-08-2017,Thursday,August,Q3,2017,17.92300034,18.12199974,17.80200005,18.0529995,46277000
04-08-2017,Friday,August,Q3,2017,18.02700043,18.10000038,17.85000038,17.95999908,44911000
07-08-2017,Monday,August,Q3,2017,18.13299942,18.22699928,17.90999985,18.10000038,46098000
08-08-2017,Tuesday,August,Q3,2017,17.83600044,18.19099998,17.74500084,18.13699913,61040000
09-08-2017,Wednesday,August,Q3,2017,17.57799911,17.59600067,17.00099945,17.14299965,96705000
10-08-2017,Thursday,August,Q3,2017,16.91399956,17.44499969,16.76000023,17.40299988,96931000
11-08-2017,Friday,August,Q3,2017,17.13999939,17.25799942,16.89999962,16.98600006,50223000
14-08-2017,Monday,August,Q3,2017,17.10000038,17.24500084,16.87999916,16.97999954,74684000
15-08-2017,Tuesday,August,Q3,2017,16.85000038,17.18799973,16.82500076,17.15299988,56561000
16-08-2017,Wednesday,August,Q3,2017,16.99799919,17.04999924,16.625,16.75,70136000
17-08-2017,Thursday,August,Q3,2017,16.60899925,17.05800056,16.5720005,16.92300034,52292000
18-08-2017,Friday,August,Q3,2017,16.65399933,16.99699974,16.57999992,16.59499931,73857000
21-08-2017,Monday,August,Q3,2017,16.6760006,16.89900017,16.42300034,16.69099998,64807000
22-08-2017,Tuesday,August,Q3,2017,16.93400002,16.99300003,16.70400047,16.77599907,48863000
23-08-2017,Wednesday,August,Q3,2017,16.90600014,16.9640007,16.67000008,16.83499908,46323000
24-08-2017,Thursday,August,Q3,2017,16.81299973,17.12400055,16.61499977,16.98600006,53617000
25-08-2017,Friday,August,Q3,2017,16.59499931,16.875,16.54999924,16.8579998,40640000
28-08-2017,Monday,August,Q3,2017,16.71199989,16.86700058,16.55999947,16.64299965,36573000
29-08-2017,Tuesday,August,Q3,2017,16.88100052,16.96800041,16.47299957,16.5,46209000
30-08-2017,Wednesday,August,Q3,2017,17.46899986,17.48500061,16.93700027,16.95000076,80347000
31-08-2017,Thursday,August,Q3,2017,17.47100067,17.62400055,17.38599968,17.54500008,69410000
01-09-2017,Friday,September,Q3,2017,17.47400093,17.64800072,17.3920002,17.55500031,38130000
05-09-2017,Tuesday,September,Q3,2017,17.45199966,17.58799934,17.24399948,17.34000015,45895000
06-09-2017,Wednesday,September,Q3,2017,17.92499924,17.94599915,17.37299919,17.52499962,87426000
07-09-2017,Thursday,September,Q3,2017,17.89999962,18.03499985,17.70999908,17.87999916,60361000
08-09-2017,Friday,September,Q3,2017,17.6420002,18.03899956,17.625,17.84499931,45908000
11-09-2017,Monday,September,Q3,2017,18.17399979,18.24699974,17.8029995,17.80999947,59794000
12-09-2017,Tuesday,September,Q3,2017,18.51499939,18.53300095,18.06399918,18.25499916,66896000
13-09-2017,Wednesday,September,Q3,2017,18.36400032,18.45000076,18.25499916,18.40699959,43203000
14-09-2017,Thursday,September,Q3,2017,18.26300049,18.52899933,18.20700073,18.32500076,45107000
15-09-2017,Friday,September,Q3,2017,18.23500061,18.49300003,18.14299965,18.27300072,55917000
18-09-2017,Monday,September,Q3,2017,18.46199989,18.54500008,18.27300072,18.36100006,53596000
19-09-2017,Tuesday,September,Q3,2017,18.56800079,18.62299919,18.41699982,18.49799919,49821000
20-09-2017,Wednesday,September,Q3,2017,18.5510006,18.64999962,18.31999969,18.61000061,46250000
21-09-2017,Thursday,September,Q3,2017,18.87800026,18.99500084,18.45100021,18.58200073,71481000
22-09-2017,Friday,September,Q3,2017,18.73500061,18.98500061,18.63899994,18.84000015,54643000
25-09-2017,Monday,September,Q3,2017,17.85499954,18.65500069,17.77000046,18.64599991,93672000
26-09-2017,Tuesday,September,Q3,2017,17.93799973,18.09499931,17.65500069,18.06999969,56025000
27-09-2017,Wednesday,September,Q3,2017,18.1970005,18.33399963,18.06999969,18.10099983,57105000
28-09-2017,Thursday,September,Q3,2017,18.06999969,18.19499969,17.93600082,18.125,40770000
29-09-2017,Friday,September,Q3,2017,18.13500023,18.29000092,18.06500053,18.07299995,42279000
02-10-2017,Monday,October,Q4,2017,17.70100021,18.28000069,17.65800095,18.21100044,73420000
03-10-2017,Tuesday,October,Q4,2017,17.91900063,17.96999931,17.75499916,17.76499939,39569000
04-10-2017,Wednesday,October,Q4,2017,18.44499969,18.67000008,18.125,18.14100075,92359000
05-10-2017,Thursday,October,Q4,2017,19.43899918,19.4489994,18.4489994,18.56500053,194127000
06-10-2017,Friday,October,Q4,2017,19.80200005,19.8920002,19.20499992,19.43000031,153484000
09-10-2017,Monday,October,Q4,2017,19.68700027,19.94000053,19.65600014,19.90999985,69717000
10-10-2017,Tuesday,October,Q4,2017,19.50799942,19.82999992,19.20999908,19.78499985,62338000
11-10-2017,Wednesday,October,Q4,2017,19.49500084,19.62199974,19.38100052,19.55699921,64502000
12-10-2017,Thursday,October,Q4,2017,19.58600044,19.86199951,19.47100067,19.67499924,77533000
13-10-2017,Friday,October,Q4,2017,19.9489994,20.08200073,19.71899986,19.96999931,120813000
16-10-2017,Monday,October,Q4,2017,20.26799965,20.28300095,19.7859993,20.19499969,221054000
17-10-2017,Tuesday,October,Q4,2017,19.94799995,20.43799973,19.77700043,20.01099968,239001000
18-10-2017,Wednesday,October,Q4,2017,19.55400085,20.00099945,19.42499924,19.99900055,111989000
19-10-2017,Thursday,October,Q4,2017,19.51300049,19.52499962,19.11599922,19.3010006,70346000
20-10-2017,Friday,October,Q4,2017,19.41600037,19.63800049,19.37700081,19.59000015,59956000
23-10-2017,Monday,October,Q4,2017,19.24699974,19.48999977,19.10300064,19.41699982,69800000
24-10-2017,Tuesday,October,Q4,2017,19.60199928,19.67399979,19.13999939,19.27499962,70691000
25-10-2017,Wednesday,October,Q4,2017,19.37700081,19.70599937,19.3010006,19.53800011,53153000
26-10-2017,Thursday,October,Q4,2017,19.52099991,19.76099968,19.40800095,19.4659996,51858000
27-10-2017,Friday,October,Q4,2017,19.95400047,20.06500053,19.62199974,19.71999931,81286000
30-10-2017,Monday,October,Q4,2017,19.83699989,20.11000061,19.70700073,19.96199989,54396000
31-10-2017,Tuesday,October,Q4,2017,19.64299965,19.85899925,19.52199936,19.82099915,55186000
01-11-2017,Wednesday,November,Q4,2017,19.79999924,19.92000008,19.60000038,19.72400093,50174000
02-11-2017,Thursday,November,Q4,2017,19.93199921,19.94400024,19.70899963,19.74500084,36063000
03-11-2017,Friday,November,Q4,2017,20.00099945,20.05500031,19.79899979,19.97999954,36788000
06-11-2017,Monday,November,Q4,2017,20.01300049,20.24799919,19.80900002,20,58466000
07-11-2017,Tuesday,November,Q4,2017,19.5890007,20.06100082,19.47999954,20,64680000
08-11-2017,Wednesday,November,Q4,2017,19.6439991,19.70899963,19.47400093,19.60000038,42374000
09-11-2017,Thursday,November,Q4,2017,19.38999939,19.4489994,19.08099937,19.44599915,59799000
10-11-2017,Friday,November,Q4,2017,19.20199966,19.25900078,18.95000076,19.1609993,66222000
13-11-2017,Monday,November,Q4,2017,19.50799942,19.60499954,19.10000038,19.11199951,46070000
14-11-2017,Tuesday,November,Q4,2017,19.57099915,19.58799934,19.29999924,19.36400032,34505000
15-11-2017,Wednesday,November,Q4,2017,19.21199989,19.54199982,19.15299988,19.45400047,42031000
16-11-2017,Thursday,November,Q4,2017,19.5510006,19.77000046,19.375,19.43300056,56784000
17-11-2017,Friday,November,Q4,2017,19.31999969,19.59499931,19.26499939,19.5739994,39063000
20-11-2017,Monday,November,Q4,2017,19.40999985,19.43199921,19.19000053,19.32999992,38275000
21-11-2017,Tuesday,November,Q4,2017,19.62299919,19.75200081,19.49699974,19.50399971,47873000
22-11-2017,Wednesday,November,Q4,2017,19.63199997,19.67499924,19.36300087,19.65800095,58954000
24-11-2017,Friday,November,Q4,2017,19.57500076,19.69000053,19.53300095,19.66500092,21605000
27-11-2017,Monday,November,Q4,2017,19.50499916,19.58499908,19.39999962,19.55599976,32101000
28-11-2017,Tuesday,November,Q4,2017,19.91799927,19.96800041,19.40099907,19.5340004,69811000
29-11-2017,Wednesday,November,Q4,2017,18.81500053,19.90299988,18.43199921,19.89100075,142027000
30-11-2017,Thursday,November,Q4,2017,18.75799942,19.08600044,18.66799927,19.03100014,66301000
01-12-2017,Friday,December,Q4,2017,18.68199921,18.97999954,18.5,18.6989994,62195000
04-12-2017,Monday,December,Q4,2017,18.40399933,18.97200012,17.83799934,18.93600082,90698000
05-12-2017,Tuesday,December,Q4,2017,18.42099953,18.81399918,18.11899948,18.35000038,57837000
06-12-2017,Wednesday,December,Q4,2017,18.53000069,18.64800072,18.28800011,18.33799934,54901000
07-12-2017,Thursday,December,Q4,2017,18.52000046,18.73399925,18.3220005,18.57099915,46595000
08-12-2017,Friday,December,Q4,2017,18.85400009,18.94199944,18.62999916,18.64999962,49873000
11-12-2017,Monday,December,Q4,2017,18.62199974,18.94199944,18.5909996,18.78499985,52986000
12-12-2017,Tuesday,December,Q4,2017,18.57299995,18.78499985,18.48200035,18.60099983,42659000
13-12-2017,Wednesday,December,Q4,2017,18.7859993,18.86899948,18.54100037,18.61000061,47100000
14-12-2017,Thursday,December,Q4,2017,18.95599937,19.26399994,18.71999931,18.79800034,77928000
15-12-2017,Friday,December,Q4,2017,19.01199913,19.14299965,18.8010006,18.96100044,72856000
18-12-2017,Monday,December,Q4,2017,19.04199982,19.16500092,18.88999939,19.12000084,50110000
19-12-2017,Tuesday,December,Q4,2017,18.70199966,19.03000069,18.57500076,19.01799965,70330000
20-12-2017,Wednesday,December,Q4,2017,18.88199997,18.9109993,18.52599907,18.79400063,65454000
21-12-2017,Thursday,December,Q4,2017,18.86199951,19.09499931,18.75799942,18.94400024,47298000
22-12-2017,Friday,December,Q4,2017,18.99399948,19.09499931,18.68000031,18.83300018,38789000
26-12-2017,Tuesday,December,Q4,2017,18.77599907,18.99399948,18.63999939,18.97800064,30457000
27-12-2017,Wednesday,December,Q4,2017,18.62400055,18.80999947,18.52199936,18.78000069,40021000
28-12-2017,Thursday,December,Q4,2017,19.27099991,19.4489994,18.68499947,18.71800041,101074000
29-12-2017,Friday,December,Q4,2017,19.19599915,19.39500046,19.12199974,19.25099945,51876000
02-01-2018,Tuesday,January,Q1,2018,20.10700035,20.16500092,19.54199982,19.61000061,109669000
